id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17682192,Piso en Ruzafa con terraza y garaje,119787099,Alex,L'EIXAMPLE,RUSSAFA,39.46382,-0.37669,Entire home/apt,85,2,47,2019-08-22,1.52,2,342
17689186,Newly renovated apartment in the center of Valenci,120496987,Salvador,CIUTAT VELLA,LA SEU,39.47599,-0.37421,Entire home/apt,80,4,47,2019-09-23,1.60,1,345
17689278,Valencia Central Apartment+ Free PARKING+WIFI,91612861,Juan,L'OLIVERETA,TRES FORQUES,39.46784,-0.40158,Entire home/apt,45,3,78,2019-09-11,2.53,1,249
17693712,APARTMENT CLOSE TO CENTER,50807303,Xavi,EXTRAMURS,ARRANCAPINS,39.46428,-0.38717,Entire home/apt,37,2,112,2019-09-23,4.04,4,227
17695664,Nice double room in Valencia,120556720,Capucine,EXTRAMURS,LA PETXINA,39.4731,-0.38722,Private room,30,2,3,2019-07-01,0.26,2,80
17697449,luminoso piso en centro de valencia,67926892,Antonio,EL PLA DEL REAL,EXPOSICIO,39.47364,-0.36049,Entire home/apt,90,3,2,2019-09-08,1.71,1,364
17699440,Big apartment in the heart of Valencia,119676967,Germán,CIUTAT VELLA,EL MERCAT,39.47183,-0.37745,Entire home/apt,69,1,106,2019-08-22,3.43,13,213
17709787,Spacious apt with pool access,107246527,"Loic, Estelle & Co",BENIMACLET,CAMI DE VERA,39.49127,-0.3587,Entire home/apt,75,3,1,2017-07-15,0.04,2,365
17712161,Room with large private terrace and sunny WIFI,120720784,Alex,CAMINS AL GRAU,AIORA,39.46476,-0.33844,Private room,34,1,148,2019-09-22,4.79,1,0
17713754,TH Plaça del Pilar,97229818,Travel Habitat,CIUTAT VELLA,EL PILAR,39.4728,-0.38359,Entire home/apt,62,1,0,,,49,327
17714335,VLC PREMIUM,119981277,Daniel,ALGIROS,L'AMISTAT,39.47098,-0.35153,Entire home/apt,90,2,16,2019-08-23,0.59,3,0
17714940,lovely and shinny flat in the city center WIFI,31805144,Marta,EXTRAMURS,ARRANCAPINS,39.46936,-0.38735,Entire home/apt,150,3,9,2019-08-13,0.29,1,0
17715611,New renovated in the best location,15677841,Jose Y Susana,CIUTAT VELLA,EL MERCAT,39.47535,-0.37962,Entire home/apt,68,2,154,2019-09-27,5.02,5,205
17721806,Encantador Atico en Ruzafa con WIFI,82903973,Helena,L'EIXAMPLE,RUSSAFA,39.46155,-0.36722,Entire home/apt,86,6,5,2018-07-16,0.17,1,0
17723533,"Estudio modern junto mar, oceanogr",20364453,Nina,POBLATS MARITIMS,EL GRAU,39.45995,-0.33476,Entire home/apt,49,2,181,2019-09-14,6.01,6,40
17724613,Cool loft near AVE station and historical centre,120847103,Maria,JESUS,LA RAIOSA,39.46112,-0.38741,Entire home/apt,45,1,57,2019-06-17,1.84,1,1
17729902,"Habit con balcón y terraza, piso 1ro",104274610,Pedro,RASCANYA,ELS ORRIOLS,39.49198,-0.37326,Private room,35,1,15,2019-08-28,0.55,6,32
17730550,"Habitacion en Ruzafa, en la calle de las luces",4696853,Álvaro,L'EIXAMPLE,RUSSAFA,39.458,-0.37421,Private room,60,2,3,2019-02-14,0.10,2,365
17732104,Loft con luz natural en una casa del siglo XIX en Valencia,34677591,Mery,POBLATS DE L'OEST,BENIMAMET,39.4978,-0.42582,Entire home/apt,67,2,31,2019-09-08,1.03,5,160
17732222,"“RIVA SAN VITALE"" FANTÁSTICO HOME + wifi",34677591,Mery,POBLATS DE L'OEST,BENIMAMET,39.49654,-0.42554,Entire home/apt,67,2,34,2019-09-08,1.10,5,168
17733223,Double room valencia (doble habit),8788278,Laura,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46857,-0.33173,Private room,40,2,1,2017-03-20,0.03,3,89
17733357,Beach dream  house,80967335,Alba,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47353,-0.3298,Entire home/apt,50,2,76,2019-09-18,2.70,1,345
17733415,The apartment with 2 bedrooms + super wifi,120930200,Alexey,JESUS,LA RAIOSA,39.45694,-0.38759,Entire home/apt,85,5,14,2018-05-04,0.46,1,16
17734611,AUSTRIA 236,2220857,Lorenzo,CIUTAT VELLA,SANT FRANCESC,39.46973,-0.37247,Entire home/apt,59,3,15,2018-11-26,0.49,3,126
17748600,Loft near beach,53845919,Esther,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47015,-0.33053,Entire home/apt,35,1,110,2019-09-14,3.64,3,12
17759159,Cathedral penthouse with south terrace,3269596,Victor,CIUTAT VELLA,EL CARME,39.47854,-0.37741,Entire home/apt,44,3,106,2019-09-10,3.51,2,227
17760099,Valencia Cerca playa/near Beach 10min//VT-41911,119012593,Patricia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46735,-0.33207,Entire home/apt,50,3,81,2019-09-16,2.62,1,82
17774138,Stylish double room in the city centre & nice view,121350218,Raquel,EXTRAMURS,LA ROQUETA,39.46618,-0.3772,Private room,40,2,184,2019-09-14,6.11,2,19
17777373,Acogedor piso cerca a la playa,78483455,Valentina,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47171,-0.32866,Entire home/apt,169,3,15,2018-01-05,0.54,1,248
17785889,Piso grande con terraza,121477479,Juan,ALGIROS,L'ILLA PERDUDA,39.47112,-0.34246,Entire home/apt,60,4,10,2019-08-31,0.37,2,28
17786810,City Garden Bed and Breakfast - Room 6,117640994,City Garden BnB,L'EIXAMPLE,RUSSAFA,39.46379,-0.37072,Hotel room,81,1,0,,,7,279
17799676,"habitaciones, hasta 11 personas, consultar disponi",104274610,Pedro,RASCANYA,ELS ORRIOLS,39.49024,-0.37103,Private room,180,5,2,2019-07-30,0.57,6,19
17821081,TH Ruzafa,97229818,Travel Habitat,L'EIXAMPLE,RUSSAFA,39.46181,-0.3642,Entire home/apt,83,1,1,2018-07-17,0.07,49,301
17826087,House by the beach / House Beach / WIFI / Terrace,27424764,Pedro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47028,-0.32786,Entire home/apt,75,3,143,2019-09-26,4.71,2,259
17827548,BRIGHT PENTHOUSE WITH SUNNY TERRACE-OLD TOWN-WIFI,121900914,Gian Luca,CIUTAT VELLA,EL CARME,39.47942,-0.37853,Entire home/apt,52,3,60,2019-09-21,2.04,1,156
17834507,Nordic Stay Valencia 2 - Turia park/old town,121976679,Thierry,LA SAIDIA,MARXALENES,39.48552,-0.37968,Entire home/apt,55,5,111,2019-09-25,3.98,1,109
17836214,"DÚPLEX VINTAGE, DOWNTOWN, WIFI.",121989368,Marga,CIUTAT VELLA,LA SEU,39.47495,-0.37682,Entire home/apt,30,1,154,2019-09-07,5.05,1,284
17836500,APARTAMENTO  MESTALLA 3402,37122909,"Gestalvi,S.L.",EL PLA DEL REAL,MESTALLA,39.47547,-0.35878,Entire home/apt,69,3,9,2019-07-20,0.30,9,0
17836504,Habitacion individual economica,34270066,Mariya,CAMPANAR,EL CALVARI,39.4873,-0.38909,Private room,14,3,32,2019-08-15,1.07,3,111
17837717,"CENTRAL & COZY, NEXT TO CENTRAL MARKET–WIFI",122005153,Pepa,CIUTAT VELLA,EL PILAR,39.47471,-0.38294,Entire home/apt,60,3,119,2019-09-29,3.99,1,265
17853432,ApartUP Ruzafa Natural. WiFi + PK + AACC,14182776,Alberto,L'EIXAMPLE,RUSSAFA,39.46367,-0.375,Entire home/apt,80,1,9,2019-09-09,0.29,46,149
17854365,Attraversiamo,31291119,Ievgeniia (Ivi),L'EIXAMPLE,RUSSAFA,39.46121,-0.37099,Entire home/apt,49,2,115,2019-09-12,4.18,1,121
17858583,Piso céntrico,9115245,Jaime,LA SAIDIA,MARXALENES,39.48594,-0.37958,Entire home/apt,75,1,32,2019-08-29,1.07,5,299
17862553,"Sunny, light and spacious with Wifi and pool.",53473218,Ramón,POBLATS DE L'OEST,BENIMAMET,39.50158,-0.42021,Entire home/apt,48,2,32,2019-09-22,1.07,1,50
17864241,Clean and comfortable apartment,122264280,Sergio,CAMINS AL GRAU,AIORA,39.46425,-0.34564,Entire home/apt,50,1,142,2019-08-28,4.67,2,39
17869570,Flat in Center of Valencia + WIFI,50065584,Giovanna,CIUTAT VELLA,LA SEU,39.47721,-0.37718,Entire home/apt,70,3,123,2019-09-08,4.06,1,355
17877028,Apartamento para conocer Valencia,26838340,Eva,RASCANYA,SANT LLORENS,39.49561,-0.36549,Entire home/apt,20,2,15,2018-03-20,0.50,2,151
17879472,Ático con terraza cerca de la playa,122419414,Helena,POBLATS MARITIMS,LA MALVA-ROSA,39.48073,-0.32799,Entire home/apt,65,2,78,2019-09-18,2.56,1,90
17887423,Habitación privada en Alquería valenciana,61533902,Raul Y Mar,POBLATS DEL NORD,POBLE NOU,39.50941,-0.38945,Private room,35,3,4,2019-05-13,0.15,2,270
17890828,Casa tipica en el cabañal,117919267,Ramon,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47029,-0.33411,Entire home/apt,90,5,49,2019-08-31,1.73,1,339
17897911,MD Loft Art Sueca Ruzafa,63053029,Silvia,L'EIXAMPLE,RUSSAFA,39.46168,-0.37433,Hotel room,92,2,14,2019-08-19,0.47,12,83
17900169,"Sweet Room con baño y balcón privados, WiFi y Ntfx",64459695,Noelia,CAMINS AL GRAU,LA CREU DEL GRAU,39.46258,-0.3466,Private room,19,15,2,2019-08-31,0.51,1,138
17903070,Lovely loft close to the beach,45002201,Adriana,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46827,-0.32898,Entire home/apt,65,1,47,2019-09-12,1.66,2,313
17904501,Amplio apto al lado de la playa y puntos turíticos,122695382,Marisa,POBLATS MARITIMS,LA MALVA-ROSA,39.47615,-0.33038,Entire home/apt,225,2,0,,,1,122
17906607,ApartUP Concorde. WiFi + Pool + AACC,14182776,Alberto,CAMINS AL GRAU,PENYA-ROJA,39.45983,-0.34829,Entire home/apt,55,1,1,2017-06-04,0.04,46,132
17908379,Apartamento Malvarrosa,122745616,Mireia,POBLATS MARITIMS,LA MALVA-ROSA,39.47611,-0.32636,Entire home/apt,80,2,136,2019-09-11,4.46,1,174
17912375,Nuevo apartamento en el Centro Histórico,56950123,Patricia,CIUTAT VELLA,EL CARME,39.47649,-0.38201,Entire home/apt,105,3,8,2019-08-19,0.30,2,151
17913107,Loft central-très calme/ensoleillé- terrasse-Wifi,54318444,Anne,CIUTAT VELLA,LA SEU,39.47823,-0.3763,Entire home/apt,80,3,62,2019-08-18,2.04,2,0
17920275,Habitación doble con baño privado en Valencia,11048105,Alfredo,PATRAIX,PATRAIX,39.45796,-0.38994,Private room,60,1,2,2019-06-25,0.16,5,179
17934766,Collado,83066665,SingularStays,CIUTAT VELLA,EL MERCAT,39.47492,-0.37762,Entire home/apt,57,1,3,2018-05-03,0.12,134,174
17943019,Cozy apartment in Valencia CITY CENTRE with WiFi,39550466,Cinta,EXTRAMURS,EL BOTANIC,39.47316,-0.38515,Entire home/apt,65,1,45,2019-09-28,1.50,1,55
17952546,Habitacion en piso compartido cerca de Russafa,18084650,Khadija,QUATRE CARRERES,EN CORTS,39.45735,-0.36997,Private room,25,30,1,2019-03-27,0.16,1,0
17955276,Comodo.Luminoso.Buena zona. Bien ubicado.2km.playa,72010518,Carmen,ALGIROS,L'AMISTAT,39.47387,-0.3498,Entire home/apt,59,3,11,2019-09-10,0.41,1,99
17957175,Moderno y Encantador Apartamento con Wifi.,112109761,Francesco,BENICALAP,BENICALAP,39.49003,-0.38865,Entire home/apt,80,1,26,2019-08-25,3.90,1,88
17957656,DÚPLEX 2 HAB (42) (6/9 PAX),123234023,Palacio,CIUTAT VELLA,EL PILAR,39.47603,-0.38124,Entire home/apt,237,1,1,2019-03-27,0.16,9,344
17958359,Habitacion pequena low cost ESTACION DE AVE,26906716,Niall,JESUS,L'HORT DE SENABRE,39.45561,-0.38884,Private room,13,1,68,2019-09-04,2.26,3,66
17964351,Fully Equipped Aptmnt by Turia Gardens,89789209,Leyre,LA SAIDIA,MORVEDRE,39.48477,-0.37751,Entire home/apt,45,2,163,2019-09-28,5.86,1,56
17970654,MD Sueca Apartment with terrace Ruzafa 6.,63053029,Silvia,L'EIXAMPLE,RUSSAFA,39.46269,-0.3757,Hotel room,115,2,65,2019-08-08,2.17,12,26
17984763,Apartamento en el centro de Valencia Ruzafa,123552374,Martha,L'EIXAMPLE,RUSSAFA,39.46142,-0.37513,Private room,65,2,4,2019-03-17,0.29,1,0
17996917,Abastos Elegant Aparment with Balcony,63053029,Silvia,EXTRAMURS,ARRANCAPINS,39.46886,-0.38785,Hotel room,101,2,29,2019-07-07,0.97,12,59
18004263,Apartamento Planta Baja Centro Histórico,4708020,Happy Apartments Valencia,CIUTAT VELLA,EL PILAR,39.4742,-0.38283,Entire home/apt,78,1,0,,,11,90
18005036,Piso,123535017,Mario,PATRAIX,PATRAIX,39.46117,-0.38933,Private room,14,1,0,,,2,2
18020554,LOVE II !!!Ruzafa VLC,734381,Isaac,L'EIXAMPLE,RUSSAFA,39.45992,-0.37178,Entire home/apt,98,6,5,2018-09-01,0.27,2,256
18021689,Habitación soleada,123928774,Ezequiel,BENIMACLET,BENIMACLET,39.48642,-0.35872,Private room,35,1,0,,,1,121
18034905,Cheerful and Modern Apartment at Malvarrosa Beach,124006558,Jennifer,POBLATS MARITIMS,BETERO,39.47315,-0.33435,Entire home/apt,50,2,35,2019-08-25,1.20,1,19
18036075,Lovely renovated apartment near the beach,124065668,Alvaro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4646,-0.32912,Entire home/apt,100,1,48,2019-09-07,1.61,1,315
18037192,LOFT FRIBOURG EN VALENCIA + Wifi + Jardín,34677591,Mery,POBLATS DE L'OEST,BENIMAMET,39.49755,-0.42583,Entire home/apt,67,2,54,2019-09-20,1.80,5,158
18037941,"Acogedor apartamento, céntrico y silencioso.",124085732,Alberto,L'EIXAMPLE,RUSSAFA,39.46262,-0.37706,Entire home/apt,40,3,11,2017-09-18,0.37,1,85
18039280,Single bedroom with aircon. Habitación climatizada,27236974,Toni,BENIMACLET,BENIMACLET,39.48845,-0.36186,Private room,21,5,15,2019-08-09,0.52,6,261
18050140,Puerto & Marina apartment,124214483,Soumaya,POBLATS MARITIMS,EL GRAU,39.46075,-0.33402,Entire home/apt,85,2,36,2019-09-16,1.20,1,359
18069272,Habitación doble,52082337,Omar,L'OLIVERETA,NOU MOLES,39.4703,-0.39613,Private room,30,3,5,2019-03-20,0.17,2,90
18071557,FANTÁSTICO HOME NEUCHÂTEL + Wifi + Jardín,34677591,Mery,POBLATS DE L'OEST,BENIMAMET,39.49757,-0.42506,Entire home/apt,67,2,48,2019-09-28,1.59,5,147
18072775,"FANTÁSTICO CHALET EN VALENCIA con wifi, jardín...",34677591,Mery,POBLATS DE L'OEST,BENIMAMET,39.49821,-0.42642,Entire home/apt,400,2,18,2019-04-14,0.62,5,92
18076217,Nice and quiet place in Valencia,19149585,Yuliya,BENICALAP,BENICALAP,39.49385,-0.39557,Entire home/apt,31,3,30,2019-09-11,1.00,1,228
18081252,PERIS Lic.VT-38328-V,2850884,Julio,L'EIXAMPLE,RUSSAFA,39.45872,-0.37167,Entire home/apt,45,3,129,2019-09-22,4.62,8,157
18081648,Room with doble bed,11048105,Alfredo,PATRAIX,PATRAIX,39.46439,-0.38993,Private room,62,1,2,2019-07-30,0.16,5,364
18083269,"Large, Bright Apartment in  Historic Centre.",25179725,David,CIUTAT VELLA,LA SEU,39.4749,-0.37556,Entire home/apt,60,2,105,2019-09-13,3.52,2,41
18084513,Espacioso apartamento a 150 metros  de la playa.,124534396,Elizabeth,POBLATS MARITIMS,LA MALVA-ROSA,39.48388,-0.3274,Entire home/apt,65,4,11,2019-08-20,0.37,1,353
18085507,Enjoy ***Barraca Beach Apartment Valencia 4-6 pers,12749124,Hans En Saskia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46645,-0.32992,Entire home/apt,27,7,5,2019-08-14,0.35,3,63
18104765,Días de playa en Valencia ? :),124708684,David,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47253,-0.32826,Entire home/apt,65,2,27,2019-07-21,0.92,1,0
18131033,Great apartment! - FREE WIFI (P1),46878931,1/4 Suites By Eric Olsan,LA SAIDIA,TORMOS,39.49025,-0.37945,Entire home/apt,33,1,39,2019-09-08,1.46,5,346
18132204,Great apartment! - FREE WIFI (P2),46878931,1/4 Suites By Eric Olsan,LA SAIDIA,TORMOS,39.48998,-0.37934,Entire home/apt,33,1,46,2019-07-29,1.62,5,338
18134663,Junto Estación del AVE con wifi,125001173,Rosa María,EXTRAMURS,ARRANCAPINS,39.46151,-0.38549,Entire home/apt,55,2,75,2019-09-22,2.55,1,326
18138795,Piso acogedor cerca de la playa,125043304,Isabel,POBLATS MARITIMS,EL GRAU,39.45891,-0.33527,Entire home/apt,50,1,24,2017-11-09,0.80,1,118
18165230,MALVARROSA BEACH APARTMENT. CABANYAL AREA. WIFI,1188588,Sara,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46644,-0.32649,Entire home/apt,59,3,43,2019-09-09,1.44,1,363
18168687,Apartamento Primera línea de playa con parking.,124979416,Abel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47067,-0.32458,Entire home/apt,110,2,37,2019-09-22,2.22,1,52
18168698,BALEARES,125322846,Sadek,CAMINS AL GRAU,LA CREU DEL GRAU,39.45964,-0.34143,Entire home/apt,49,4,12,2019-01-23,0.41,1,87
18174300,OFFER!! EXPLORE OLD VALENCIA BEST LOCATION,7711409,Maria,CIUTAT VELLA,EL MERCAT,39.47165,-0.37769,Entire home/apt,80,2,106,2019-09-12,3.61,1,277
18174830,Mini-Loft Serranos,125377784,Christian,CIUTAT VELLA,EL CARME,39.47936,-0.37734,Entire home/apt,59,2,84,2019-09-20,2.81,2,61
18175047,Apartment near the beach&City of arts and sciences,125371697,Katerina,CAMINS AL GRAU,AIORA,39.46235,-0.3381,Entire home/apt,20,1,37,2019-09-26,1.26,4,0
18176507,Big & Bright Apartment in Valencia Old Centre,125394676,Pablo,CIUTAT VELLA,LA XEREA,39.47618,-0.37037,Entire home/apt,59,2,126,2019-09-29,4.29,1,89
18177294,A cute place away from home!,15894739,Emmy,CAMINS AL GRAU,AIORA,39.46735,-0.34624,Entire home/apt,80,5,24,2019-08-27,0.82,1,238
18178368,Fresh apartment close to the beach,125413767,Alejandro,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46942,-0.32735,Entire home/apt,75,30,4,2019-03-20,0.36,1,270
18183469,"Apartment NEW and BIG, center Valencia/wifi",37406182,Bea,LA SAIDIA,MORVEDRE,39.48486,-0.37822,Entire home/apt,48,3,20,2019-09-08,0.67,7,90
18184210,Casa luminosa y espaciosa muy próxima a la playa.,125474946,Emilia Mercedes,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46333,-0.32787,Entire home/apt,80,2,64,2019-09-24,2.17,1,291
18190820,Lovely Flat | Ruzafa. Trendiest spot in Valencia,49780620,Carlos,L'EIXAMPLE,RUSSAFA,39.46053,-0.36805,Entire home/apt,38,2,89,2019-08-23,3.01,1,0
18195084,NEAR CENTER&PARK 5MIN BYMETRO AIRPORT DIRECT WIFI,44292747,Fabio,L'OLIVERETA,NOU MOLES,39.47261,-0.40207,Private room,24,2,80,2019-09-16,3.19,11,60
18200387,Charming place in Valencia's heart,99198798,Pilar,CIUTAT VELLA,LA SEU,39.47636,-0.37647,Entire home/apt,90,3,134,2019-09-23,4.51,2,212
18202999,APTO 1 HAB (23),123234023,Palacio,CIUTAT VELLA,EL MERCAT,39.47502,-0.3809,Entire home/apt,132,1,3,2018-09-05,0.11,9,346
18204428,APTO 3 HAB (22),123234023,Palacio,CIUTAT VELLA,EL CARME,39.47684,-0.38132,Entire home/apt,237,1,3,2018-05-07,0.11,9,350
18204845,Cozy loft apartment near the centre,22364118,Vicente,PATRAIX,PATRAIX,39.45965,-0.38901,Entire home/apt,50,3,58,2019-09-14,2.00,1,134
18223439,"Bonito piso, a 10 min Centro y Playa & City Arts",125847478,Jose,CAMINS AL GRAU,AIORA,39.46655,-0.34523,Entire home/apt,33,2,63,2019-09-09,2.14,1,128
18223585,BUDGET 1 HAB (6),123234023,Palacio,CIUTAT VELLA,EL MERCAT,39.47542,-0.37994,Entire home/apt,116,1,0,,,9,323
18225828,LOFT 1 HAB (1),123234023,Palacio,CIUTAT VELLA,EL CARME,39.47745,-0.38205,Entire home/apt,132,1,0,,,9,340
18230045,Camera singola vicina al mare,99961455,Denise,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47269,-0.32943,Private room,20,3,9,2019-05-13,0.36,2,55
18230643,Modernissimo loft vicino al mare con WiFi,99961455,Denise,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47138,-0.32904,Entire home/apt,45,3,38,2019-09-28,1.53,2,3
18238514,Dúplex en la Ciudad de las Artes,24903702,Laura,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45541,-0.35822,Entire home/apt,100,2,26,2019-09-09,0.88,1,362
18238925,Nice and Comfortable apartment near the beach!,117320514,Анна,ALGIROS,L'ILLA PERDUDA,39.47032,-0.34074,Entire home/apt,45,3,0,,,1,57
18252275,Brand new apart. historical center for 2/4 people,7059550,Josep & Teresa,CIUTAT VELLA,LA SEU,39.47636,-0.3762,Entire home/apt,62,2,72,2019-09-23,2.63,1,124
18253735,Luxury apartment with huge bathtub - El Carmen,2706541,Lucho,CIUTAT VELLA,EL CARME,39.4776,-0.38065,Entire home/apt,65,2,96,2019-09-19,3.23,3,28
18263006,Cozy fishermen’s house 5’ from the beach,29644144,Alberto,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47301,-0.32762,Entire home/apt,70,1,86,2019-09-13,4.50,1,141
18265506,Room with private bathroom next to Turia Gardens,36435643,Manuel,CAMPANAR,CAMPANAR,39.48026,-0.39945,Private room,21,1,135,2019-09-13,4.58,1,129
18266073,Beach 5 minutes and close to Oceanografic + WIFI,6393128,Nuria Y Miguel Ángel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46955,-0.32883,Entire home/apt,55,2,79,2019-09-27,2.67,2,149
18268840,casa beneficencia,21354019,Miguelo,CIUTAT VELLA,EL CARME,39.48001,-0.38137,Entire home/apt,40,3,80,2019-09-22,2.81,1,53
18270377,20H3 Habitación Corazon doble en la playa,126273383,Lourdes,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46331,-0.33115,Private room,29,2,5,2019-03-18,0.32,4,179
18270540,Habitacion Doble(Valencia Centro),55363968,Jose,EXTRAMURS,ARRANCAPINS,39.46783,-0.38415,Private room,20,1,256,2019-09-30,8.62,9,311
18282581,Modern Apartment With beautiful SeaView,112833041,Maria,POBLATS MARITIMS,LA MALVA-ROSA,39.47925,-0.32708,Entire home/apt,200,2,18,2019-06-03,0.61,1,337
18284648,Aparment  Miramar,107332075,Chely,CIUTAT VELLA,LA SEU,39.47542,-0.37743,Entire home/apt,65,3,0,,,1,1
18297152,La Mar Salá - Habitación cerca de la playa WIFI,112335474,María José,CAMINS AL GRAU,AIORA,39.46448,-0.34288,Private room,25,3,90,2019-09-28,3.12,2,28
18297623,Habitación individual cerquita del centro,97758496,Sara,LA SAIDIA,MARXALENES,39.48802,-0.38832,Private room,26,1,2,2019-03-19,0.30,1,364
18297783,La Mar Salá - Habitación Privada cerca playa WIFI,112335474,María José,CAMINS AL GRAU,AIORA,39.46508,-0.34356,Private room,27,3,93,2019-09-09,3.31,2,113
18318903,AMANECER EN LA PLAYA,113017051,Diego,POBLATS DEL SUD,EL PERELLONET,39.2841,-0.28106,Entire home/apt,200,29,2,2018-08-01,0.12,1,177
18323744,Lo's Beach Apartment,23277941,Elodie,POBLATS MARITIMS,LA MALVA-ROSA,39.48249,-0.32798,Entire home/apt,110,2,8,2019-02-28,0.28,1,336
18326546,"PISO JUNTO AL JARDIN DEL TURIA,  METRO, Y GARAJE",48514140,Juan Luis,L'OLIVERETA,NOU MOLES,39.46966,-0.40032,Entire home/apt,40,2,94,2019-09-17,3.20,4,26
18342800,"Habitación exterior y baño privado, céntrico.",107263175,Lia,LA SAIDIA,TRINITAT,39.48418,-0.37124,Private room,35,2,27,2019-09-26,0.91,1,42
18345973,"Exceptional centric location, brand new with balcony, local warm hosts.",126942873,Juan Jose,CIUTAT VELLA,SANT FRANCESC,39.47108,-0.37613,Entire home/apt,80,2,117,2019-09-18,4.12,1,262
18353699,"City Art apartments Terrace, 3 Bedroom, WIFI, Pool",127031297,Maryna,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.45535,-0.35698,Entire home/apt,90,3,12,2018-08-29,0.44,1,0
18355078,COOL HOUSE IN RUZAFA + WIFI,127043547,Salva,QUATRE CARRERES,EN CORTS,39.45825,-0.37221,Entire home/apt,40,2,40,2019-09-13,1.35,1,58
18365256,Apartamento cerca de la playa/ House Beach,92150464,Mario,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46436,-0.33405,Entire home/apt,50,2,30,2019-09-24,1.11,1,135
18366348,Habitación-baño privado/Room private bathroom,40002720,Jose,CAMINS AL GRAU,ALBORS,39.47048,-0.35458,Private room,28,3,64,2019-09-27,2.17,1,53
18374459,Bruno Apartment-Playa de la Malvarrosa,53735654,Ana,POBLATS MARITIMS,LA MALVA-ROSA,39.47926,-0.33274,Entire home/apt,50,3,21,2019-09-02,0.77,1,96
18390099,"Clean, bright and comfortable apartment",127375797,Valerie,POBLATS MARITIMS,EL GRAU,39.45994,-0.33819,Entire home/apt,55,3,60,2019-09-20,2.05,1,314
18390518,Ático-Dúplex - Penthouse en el centro de Valencia,11514563,Amalia,EXTRAMURS,ARRANCAPINS,39.46337,-0.37988,Entire home/apt,60,2,147,2019-09-26,5.00,1,329
18403610,ApartUP Pineapple. AACC + WiFi + Nespresso,14182776,Alberto,CAMINS AL GRAU,LA CREU DEL GRAU,39.46039,-0.34114,Entire home/apt,70,1,14,2019-09-02,0.49,46,137
18405246,Habitaciones céntricas barrió Carmen y benimaclet,126425579,Lorena,LA SAIDIA,MORVEDRE,39.48607,-0.37466,Private room,25,1,3,2018-07-26,0.11,2,180
18418375,Mar en calma El Perellonet,127637277,Lucrecia,POBLATS DEL SUD,EL PERELLONET,39.28028,-0.27618,Entire home/apt,50,2,9,2019-08-31,0.32,1,267
18426659,Alojarse en un loft en el barrio de moda,2850884,Julio,L'EIXAMPLE,RUSSAFA,39.4597,-0.3721,Entire home/apt,51,3,165,2019-09-28,5.89,8,206
18430673,Your House in Valencia - 4 bedrooms,77720336,Danilo,RASCANYA,TORREFIEL,39.49665,-0.37395,Entire home/apt,75,2,7,2019-08-22,0.24,2,359
18431675,ApartUP Las Naves. AACC + WiFi + Nespresso.,14182776,Alberto,CAMINS AL GRAU,LA CREU DEL GRAU,39.46122,-0.34066,Entire home/apt,70,1,16,2019-07-23,0.54,46,139
18439327,Habitacion de 18 metros cudrados,80549619,David,CIUTAT VELLA,EL PILAR,39.47218,-0.38026,Private room,91,1,3,2018-03-31,0.13,4,180
18441745,Full equiped apartment in historical center,115008020,Ferran,CIUTAT VELLA,EL CARME,39.47836,-0.38236,Entire home/apt,36,2,173,2019-09-27,5.96,2,114
18456342,PENTHOUSE - 75m chilling terrace + 100m roof area,122232602,Melquiades,QUATRE CARRERES,EN CORTS,39.45464,-0.37004,Entire home/apt,120,3,36,2019-09-09,1.33,1,0
18469937,Enjoy Valencia in a cozy apartment!,17149001,Ramses,CAMINS AL GRAU,LA CREU DEL GRAU,39.4628,-0.34653,Entire home/apt,60,2,27,2019-08-30,0.96,3,0
